job_change_intention,city_development_index,male,relevent_experience,education_level,experience,last_new_job,training_hours
0,0.762,1,1,5,6,-1,21
0,0.899,1,1,5,15,3,18
0,0.899,1,1,3,5,2,34
0,0.762,1,1,5,15,1,88
0,0.92,1,1,5,18,4,160
1,0.698,1,0,5,3,1,326
0,0.92,0,0,5,13,2,12
1,0.624,1,0,5,3,1,39
1,0.624,1,0,5,,-1,204
1,0.727,1,0,1,7,1,22
0,0.624,1,0,3,6,-1,21
0,0.855,1,1,5,16,4,248
0,0.91,1,1,5,6,1,78
0,0.698,1,1,5,18,1,22
0,0.915,1,1,5,8,2,26
1,0.92,1,1,5,12,1,58
0,0.923,0,1,5,12,1,81
0,0.897,1,0,5,7,1,15
0,0.92,1,1,5,18,5,52
0,0.926,1,1,5,17,4,26
0,0.855,1,1,5,8,3,36
1,0.624,0,1,5,6,2,71
1,0.624,1,1,5,18,5,12
0,0.897,0,1,5,4,1,132
0,0.897,1,0,5,7,-1,90
0,0.925,1,1,5,16,2,8
0,0.698,1,1,5,6,-1,100
0,0.804,1,1,5,17,1,52
0,0.926,1,0,5,12,1,24
0,0.776,1,1,5,16,2,103
0,0.939,1,1,5,19,2,218
0,0.698,1,0,5,12,1,157
0,0.92,1,1,5,16,2,83
1,0.624,1,1,5,4,1,49
0,0.92,1,1,5,4,-1,73
0,0.92,1,1,5,19,5,16
0,0.624,1,1,5,0,-1,23
0,0.92,1,1,5,12,2,89
0,0.897,0,1,5,14,2,98
0,0.91,1,1,5,8,1,56
0,0.899,1,1,5,17,-1,33
0,0.939,1,1,5,15,1,150
0,0.795,1,1,5,17,2,21
0,0.92,1,1,5,9,1,28
0,0.924,1,1,1,15,2,58
1,0.579,1,0,3,3,2,9
0,0.91,1,1,5,10,1,76
1,0.624,1,1,5,10,-1,64
0,0.92,1,1,5,2,2,45
1,0.624,1,0,5,5,1,19
0,0.624,1,0,5,4,1,13
0,0.91,0,1,5,4,1,146
0,0.92,0,1,5,15,5,106
0,0.92,1,1,5,7,1,16
0,0.794,1,1,3,5,1,91
1,0.624,1,0,5,6,2,64
0,0.624,1,1,5,6,1,114
0,0.855,1,1,5,3,1,14
0,0.939,1,0,5,19,5,22
0,0.766,0,0,5,8,-1,56
1,0.776,1,0,5,0,1,127
0,0.624,1,1,5,9,1,44
0,0.624,1,1,5,3,3,6
0,0.804,1,1,1,5,1,13
0,0.855,1,1,5,12,1,47
0,0.855,1,0,3,3,-1,31
0,0.92,1,0,5,6,1,46
0,0.92,1,1,5,4,1,20
1,0.698,1,0,5,3,2,57
1,0.624,1,1,5,11,2,204
0,0.855,1,0,1,1,1,176
1,0.91,1,1,5,10,3,56
0,0.91,1,1,5,17,5,11
0,0.925,1,1,5,17,5,24
1,0.682,1,0,5,2,-1,102
1,0.92,1,1,5,12,1,78
1,0.91,0,1,5,12,1,44
1,0.698,1,1,5,4,2,138
1,0.92,1,0,5,15,5,90
0,0.92,1,1,5,10,5,12
1,0.92,1,1,5,10,1,40
0,0.926,1,0,3,4,1,39
1,0.926,1,1,5,4,4,16
0,0.92,1,1,5,7,3,132
0,0.555,1,1,5,2,1,20
0,0.92,1,0,1,1,-1,192
1,0.92,1,0,5,3,2,24
1,0.739,1,0,5,5,1,50
0,0.92,1,1,5,9,1,52
0,0.92,1,1,5,17,1,6
0,0.925,1,0,5,14,2,96
1,0.624,1,1,5,9,5,24
1,0.55,1,1,5,3,1,156
0,0.926,1,1,5,2,1,29
0,0.92,1,0,1,7,-1,25
0,0.897,1,1,5,9,1,72
0,0.624,1,1,5,4,2,19
0,0.92,0,1,5,4,1,22
1,0.855,1,0,5,15,2,36
0,0.926,1,1,5,16,5,46
1,0.91,1,1,5,11,2,112
0,0.893,1,1,5,9,1,26
0,0.843,1,0,5,2,-1,23
1,0.92,1,0,5,2,1,50
0,0.855,0,0,5,3,1,21
0,0.666,1,1,5,6,1,110
1,0.767,1,1,5,20,5,34
0,0.624,1,1,5,9,1,114
0,0.92,1,1,5,3,1,64
1,0.91,1,1,5,15,-1,40
0,0.884,1,1,5,15,-1,12
0,0.624,1,0,3,4,-1,16
0,0.92,0,1,5,10,1,144
0,0.92,1,1,5,13,4,46
1,0.624,1,0,3,7,-1,146
0,0.624,1,1,5,16,5,7
1,0.624,1,1,5,0,1,28
0,0.624,1,0,5,3,-1,22
1,0.92,1,0,5,2,1,62
1,0.827,1,1,3,4,1,6
1,0.939,1,0,5,7,2,31
1,0.848,1,1,5,18,5,17
0,0.884,1,1,5,5,1,70
0,0.804,0,0,3,4,-1,144
1,0.624,1,1,5,14,5,9
0,0.448,1,1,5,8,5,74
1,0.624,1,0,5,4,1,76
0,0.896,1,1,5,10,1,21
0,0.926,1,1,5,7,1,62
0,0.624,1,1,5,4,2,164
0,0.896,1,1,5,19,1,80
1,0.897,1,1,5,6,1,130
0,0.926,1,0,5,10,2,37
0,0.939,1,0,1,6,-1,99
0,0.727,1,1,5,9,2,55
0,0.913,1,1,5,12,1,100
0,0.887,1,1,5,7,1,25
0,0.91,1,1,5,7,1,54
0,0.939,1,0,3,7,1,182
1,0.624,1,1,5,4,1,105
0,0.92,1,0,5,11,1,46
0,0.92,1,1,3,6,3,41
0,0.925,1,1,5,6,1,112
0,0.92,0,0,5,3,2,24
1,0.847,1,1,5,8,1,10
0,0.925,1,1,5,7,1,69
1,0.624,1,1,5,5,2,104
0,0.92,0,1,5,4,2,17
1,0.698,1,0,5,5,1,328
1,0.55,1,1,5,5,1,74
1,0.92,1,1,5,10,5,27
0,0.92,0,0,5,3,3,40
1,0.92,1,1,5,5,4,88
0,0.92,1,0,3,1,1,20
0,0.92,1,0,5,9,5,308
0,0.926,0,1,5,4,2,214
0,0.92,1,1,5,7,1,35
0,0.92,0,1,5,6,1,6
0,0.794,1,1,5,19,1,79
1,0.55,1,1,5,3,1,82
0,0.92,1,1,5,10,4,12
1,0.624,1,1,5,9,1,60
0,0.92,1,1,5,3,1,94
0,0.804,1,1,5,19,1,74
0,0.887,1,1,5,19,-1,16
0,0.895,1,1,5,15,1,192
0,0.92,1,1,5,5,5,64
0,0.624,1,1,5,7,1,48
0,0.91,1,0,1,9,-1,29
0,0.624,1,1,5,3,1,86
0,0.895,1,0,1,7,-1,232
1,0.527,1,1,5,6,-1,17
1,0.624,1,0,5,5,-1,56
0,0.92,0,1,5,5,1,54
0,0.624,1,1,5,4,1,73
0,0.926,1,1,5,7,1,11
0,0.698,1,1,5,9,1,42
0,0.899,1,1,3,8,4,63
0,0.899,1,1,5,4,2,10
0,0.624,1,1,5,10,4,4
1,0.923,1,0,5,9,5,4
0,0.897,1,1,5,9,3,31
0,0.926,1,0,3,9,-1,46
0,0.624,1,1,5,20,2,9
0,0.91,1,1,5,2,1,15
0,0.866,1,1,5,5,1,146
1,0.624,0,0,5,5,1,68
1,0.624,1,1,5,8,2,41
0,0.855,1,1,5,9,2,114
0,0.897,1,1,5,7,1,232
1,0.624,0,1,5,19,1,28
0,0.843,1,1,5,9,1,40
0,0.939,1,0,5,14,1,42
0,0.897,1,1,5,6,4,16
1,0.624,1,0,5,4,-1,70
0,0.689,1,1,5,13,1,70
1,0.92,1,0,5,9,-1,114
1,0.855,1,1,5,,5,96
0,0.939,1,1,5,15,1,31
0,0.827,1,1,5,7,4,18
0,0.91,1,1,5,2,-1,80
1,0.527,1,0,3,1,-1,78
1,0.91,1,1,5,11,1,3
0,0.682,1,1,5,7,1,39
0,0.926,1,1,5,10,1,58
0,0.903,1,1,5,6,-1,71
1,0.899,0,0,5,5,-1,70
0,0.92,1,1,5,14,3,44
0,0.55,1,1,5,8,1,34
0,0.92,1,0,5,7,1,26
0,0.698,1,1,5,14,4,28
1,0.92,1,1,3,5,1,24
1,0.92,1,1,3,9,1,156
0,0.527,1,0,5,2,1,111
1,0.92,1,0,5,10,1,21
0,0.698,1,1,5,7,1,55
0,0.855,1,0,1,8,-1,22
0,0.923,1,1,5,13,1,10
1,0.754,1,0,5,7,2,21
0,0.887,1,1,5,2,1,50
1,0.624,1,1,5,7,1,220
0,0.926,1,1,5,15,4,53
0,0.926,1,1,3,5,-1,6
0,0.939,1,1,5,8,2,18
0,0.92,1,0,3,0,1,57
0,0.92,1,1,5,4,1,34
1,0.579,1,1,5,6,1,202
0,0.855,0,0,5,2,-1,111
0,0.91,1,1,5,16,1,140
0,0.91,1,1,5,6,3,42
1,0.92,1,0,3,5,3,98
0,0.866,1,1,3,4,1,69
1,0.764,1,1,5,4,1,78
1,0.92,1,0,5,7,1,61
0,0.91,1,1,5,15,5,58
1,0.893,1,1,1,5,4,32
0,0.754,1,1,5,8,-1,12
1,0.624,1,1,5,7,1,72
0,0.896,1,1,5,13,4,7
0,0.926,1,0,3,10,1,22
0,0.789,0,0,5,17,5,40
0,0.926,1,0,3,1,-1,85
0,0.926,0,1,5,17,5,131
0,0.743,1,1,5,14,1,84
0,0.926,1,1,3,11,1,120
0,0.926,1,1,5,5,1,152
0,0.73,1,1,5,9,4,89
0,0.949,1,0,5,6,1,13
0,0.92,0,0,5,14,1,55
1,0.555,1,1,5,4,1,43
0,0.802,1,0,3,4,-1,43
0,0.897,1,1,5,14,1,102
0,0.802,1,1,5,6,-1,152
0,0.802,1,1,5,4,1,26
0,0.91,1,1,5,8,2,308
0,0.925,1,1,5,8,2,85
0,0.827,0,1,5,11,1,83
0,0.92,1,1,5,18,2,36
1,0.92,1,0,5,2,-1,48
0,0.939,1,1,5,6,5,41
0,0.924,1,0,5,5,-1,55
0,0.847,1,1,5,11,5,13
0,0.898,1,0,5,3,1,8
0,0.926,1,1,5,10,-1,44
0,0.92,1,0,5,10,4,30
1,0.624,1,1,5,5,3,48
0,0.743,1,0,5,4,3,54
0,0.767,1,1,5,4,1,26
0,0.897,1,1,5,8,1,14
0,0.855,1,1,5,9,2,53
0,0.92,1,1,5,3,2,74
0,0.802,1,1,5,5,2,22
0,0.92,1,1,5,8,5,14
0,0.92,1,1,5,10,1,294
0,0.92,1,1,3,6,1,26
0,0.795,1,1,5,5,1,80
1,0.92,1,0,5,6,-1,14
0,0.856,1,0,5,17,1,50
1,0.624,1,1,5,9,-1,8
0,0.91,1,1,5,7,1,29
0,0.897,1,1,5,8,1,81
1,0.804,1,0,5,11,1,136
0,0.624,1,1,5,5,2,23
1,0.92,1,1,5,15,5,31
0,0.926,1,1,5,8,2,242
0,0.884,1,1,5,19,2,167
0,0.913,1,1,3,10,4,30
0,0.91,0,0,5,0,1,18
0,0.624,1,1,5,13,1,54
1,0.92,0,1,5,4,2,6
0,0.579,1,1,5,12,5,5
1,0.92,1,1,5,3,5,68
0,0.92,1,0,5,5,1,62
0,0.624,1,1,5,5,1,102
1,0.92,0,0,5,2,2,35
0,0.855,1,1,3,17,1,56
0,0.926,1,1,5,13,1,106
0,0.92,1,0,5,8,3,174
0,0.92,1,1,5,9,1,39
0,0.91,1,1,5,15,2,57
0,0.92,1,1,5,9,2,11
0,0.92,1,1,5,9,4,16
0,0.701,1,0,1,0,-1,72
0,0.89,1,1,5,16,1,50
0,0.897,1,1,5,6,1,81
0,0.926,1,1,5,9,4,104
0,0.926,1,0,5,15,5,90
1,0.939,1,1,5,7,1,16
0,0.92,1,1,5,8,5,40
0,0.836,0,1,5,16,5,130
0,0.91,1,0,3,2,-1,17
1,0.55,1,0,5,3,-1,72
0,0.925,1,1,5,4,1,47
0,0.92,1,1,5,16,1,7
0,0.624,1,1,5,14,1,224
0,0.92,1,1,5,9,5,276
0,0.92,1,1,5,13,4,32
0,0.926,1,0,3,5,1,48
0,0.855,1,1,5,3,2,23
0,0.939,0,1,5,9,2,40
0,0.698,1,1,5,13,1,68
1,0.762,1,1,5,3,1,38
0,0.92,1,1,5,2,1,104
1,0.527,1,1,5,5,2,66
0,0.92,1,0,5,11,-1,6
0,0.92,1,1,5,5,1,116
1,0.92,1,0,5,4,4,44
0,0.848,1,0,5,2,-1,18
0,0.923,1,1,5,1,1,102
0,0.878,1,1,5,12,2,8
0,0.92,1,1,1,8,-1,66
0,0.855,1,0,5,10,2,11
0,0.924,1,1,5,6,1,53
0,0.92,1,1,5,16,2,11
0,0.91,1,0,5,15,5,18
0,0.698,1,0,5,3,1,117
1,0.698,1,0,5,1,-1,74
1,0.624,1,1,5,4,1,23
0,0.555,1,1,5,5,2,70
0,0.903,1,0,3,2,1,10
1,0.624,1,1,5,10,2,18
1,0.624,1,1,5,5,3,56
0,0.926,1,1,3,11,5,62
1,0.624,1,1,5,5,-1,298
1,0.92,1,0,3,9,4,44
0,0.897,1,1,5,10,4,32
0,0.698,1,1,5,12,5,79
1,0.92,1,0,5,6,1,9
1,0.92,1,0,5,3,1,58
0,0.855,1,1,5,14,5,13
0,0.624,1,1,5,6,5,23
1,0.698,1,1,5,6,1,98
1,0.624,1,0,5,3,1,2
1,0.92,1,0,5,4,2,60
0,0.802,1,1,5,2,1,168
0,0.92,1,1,5,4,1,28
0,0.776,1,1,5,5,1,4
1,0.92,1,1,5,10,2,119
0,0.92,1,0,3,5,1,3
0,0.924,1,1,5,16,1,37
1,0.92,1,0,3,7,1,41
1,0.624,1,1,5,9,1,6
0,0.926,1,0,3,3,1,166
1,0.754,1,1,5,11,1,25
1,0.92,1,1,5,7,1,184
1,0.624,1,1,5,11,5,7
0,0.55,1,1,5,6,1,10
0,0.754,1,1,5,7,4,78
0,0.91,1,1,3,16,1,282
1,0.624,1,1,5,7,1,82
0,0.91,1,1,5,9,2,71
1,0.92,1,0,3,8,1,118
0,0.91,1,1,5,4,2,46
0,0.91,1,0,1,3,-1,77
0,0.624,1,0,3,5,-1,178
0,0.827,1,0,3,14,2,7
1,0.804,1,1,5,7,1,2
0,0.855,1,0,5,12,4,47
0,0.743,1,1,5,9,3,24
1,0.624,1,0,3,1,-1,108
1,0.624,1,1,5,4,1,74
0,0.698,1,1,5,7,3,51
0,0.804,1,1,5,15,1,64
0,0.913,1,1,5,15,5,76
1,0.727,1,1,5,17,1,28
0,0.92,1,1,5,17,5,45
1,0.624,1,0,3,1,-1,30
0,0.897,1,1,5,7,2,95
1,0.92,1,1,5,5,-1,153
0,0.91,1,1,3,8,5,111
0,0.925,1,1,5,12,2,188
0,0.843,1,0,3,2,2,48
1,0.624,0,0,5,6,1,15
0,0.926,1,1,5,15,2,5
0,0.878,1,1,3,16,1,22
0,0.92,1,1,5,14,1,29
0,0.789,1,0,5,4,1,80
1,0.84,1,1,5,4,1,6
0,0.624,0,1,5,0,-1,39
0,0.926,1,1,5,5,3,156
1,0.903,1,0,5,2,1,25
0,0.92,1,1,5,11,5,102
0,0.68,1,0,5,10,2,32
0,0.895,1,1,5,9,2,26
0,0.802,1,1,5,18,1,23
0,0.92,0,1,5,10,1,52
0,0.926,1,1,5,10,2,76
1,0.698,1,1,5,14,5,29
0,0.897,1,1,5,6,1,8
0,0.866,1,1,5,11,1,37
0,0.698,1,1,5,1,1,32
1,0.802,0,1,5,8,2,22
1,0.767,1,0,5,4,2,74
0,0.926,1,1,5,3,1,62
0,0.804,1,1,5,10,4,292
0,0.624,1,0,3,1,-1,37
0,0.754,1,0,3,5,1,42
0,0.624,1,0,5,1,1,7
0,0.92,1,1,5,18,4,22
0,0.878,1,1,3,3,1,5
0,0.893,1,0,5,10,-1,29
1,0.92,1,0,5,5,1,113
0,0.884,1,0,5,5,1,56
0,0.92,1,1,5,13,2,89
1,0.624,1,1,5,1,1,188
0,0.743,1,1,5,12,2,182
0,0.92,0,1,5,2,1,204
0,0.754,1,1,5,7,2,13
1,0.92,1,0,5,10,-1,10
1,0.776,1,1,5,4,2,89
0,0.92,0,1,5,3,3,33
1,0.55,1,0,5,10,5,57
0,0.776,1,1,5,11,2,50
1,0.527,1,1,5,7,1,20
0,0.92,1,0,5,1,-1,48
0,0.624,1,1,5,12,2,326
0,0.92,0,1,5,5,1,31
0,0.92,1,1,5,13,2,55
1,0.579,1,1,5,5,2,20
1,0.698,1,0,5,3,1,19
0,0.682,1,0,3,8,1,50
0,0.913,1,1,5,11,1,16
0,0.878,1,1,5,10,5,218
0,0.92,1,1,5,4,1,45
0,0.92,1,1,5,7,1,46
0,0.92,1,0,5,7,2,10
0,0.92,0,1,5,12,1,28
0,0.92,1,1,5,5,5,34
0,0.893,1,1,5,16,5,17
0,0.92,1,0,5,14,5,50
1,0.624,1,1,5,3,2,34
0,0.92,0,1,5,16,1,292
0,0.92,1,1,5,18,4,23
0,0.92,1,1,5,13,1,172
0,0.855,1,1,3,10,1,16
0,0.698,1,1,5,13,2,25
0,0.915,1,1,5,16,1,85
0,0.92,1,1,5,9,2,8
0,0.802,1,1,5,11,3,10
0,0.795,1,1,3,0,1,10
0,0.887,1,1,3,15,1,76
0,0.887,1,1,5,2,1,218
0,0.624,0,1,5,0,1,36
0,0.926,1,1,5,12,-1,37
0,0.884,1,1,5,8,2,153
1,0.527,1,1,5,3,1,25
1,0.92,1,1,5,11,3,51
0,0.897,1,1,5,10,2,92
0,0.92,1,1,5,14,5,77
1,0.92,1,1,5,5,5,91
0,0.926,1,0,3,7,1,46
1,0.516,1,1,5,13,5,36
0,0.92,1,1,5,18,1,120
0,0.847,1,1,5,8,4,9
1,0.624,1,1,5,6,1,23
0,0.899,1,1,5,15,1,55
0,0.767,1,1,5,6,1,46
1,0.624,1,0,3,3,-1,28
0,0.624,1,1,5,3,-1,43
0,0.91,1,0,5,16,4,18
1,0.92,0,1,5,5,2,25
0,0.855,1,0,3,2,-1,34
0,0.923,0,1,5,5,1,54
0,0.91,1,1,5,12,1,206
0,0.926,1,1,5,11,1,40
0,0.92,1,1,5,16,1,300
0,0.913,1,1,5,5,-1,15
0,0.827,1,1,5,13,-1,15
0,0.762,1,1,5,0,-1,58
0,0.92,1,1,5,12,5,119
0,0.624,1,0,3,3,-1,81
0,0.743,1,1,5,3,1,28
1,0.764,1,1,5,6,1,7
0,0.794,1,1,5,5,1,6
0,0.698,1,1,5,10,4,24
1,0.624,0,1,5,10,1,15
0,0.624,1,1,5,1,1,14
0,0.92,1,1,5,12,2,42
1,0.516,1,0,5,5,5,7
0,0.926,1,0,5,4,4,26
0,0.698,1,1,5,7,2,14
0,0.91,1,1,5,14,1,26
0,0.92,1,1,5,4,1,54
0,0.897,1,1,5,6,-1,50
0,0.804,1,1,5,8,1,34
1,0.624,1,1,5,0,1,16
1,0.92,1,1,5,8,2,54
0,0.92,1,1,5,5,2,18
0,0.92,1,1,5,15,5,12
0,0.91,1,1,5,16,1,163
1,0.92,1,1,5,14,4,52
0,0.91,1,0,5,14,5,88
1,0.624,1,1,3,3,-1,53
0,0.743,1,1,5,4,2,17
1,0.624,1,1,5,5,1,30
0,0.754,1,1,5,10,1,161
0,0.92,1,1,5,8,1,128
1,0.722,1,0,3,1,-1,56
0,0.884,1,1,5,7,1,81
0,0.624,1,1,5,4,1,28
0,0.92,1,1,5,10,1,11
0,0.848,1,1,5,12,5,4
1,0.666,0,1,5,13,5,28
0,0.843,1,1,5,8,1,1
0,0.92,0,1,5,12,1,32
0,0.897,1,0,5,3,5,35
1,0.92,1,0,5,1,1,50
0,0.91,1,0,5,2,1,146
0,0.624,1,0,5,2,2,20
0,0.624,1,1,5,4,1,21
0,0.92,1,1,5,3,2,145
0,0.926,1,0,5,13,5,7
0,0.624,1,1,5,3,1,21
0,0.92,1,1,1,12,2,49
0,0.926,1,1,3,13,2,32
1,0.92,1,1,5,5,1,31
0,0.698,1,0,5,18,5,69
0,0.91,1,1,5,12,1,122
0,0.926,1,0,3,1,1,59
0,0.847,1,1,5,15,5,152
0,0.897,1,1,5,6,1,122
1,0.754,1,0,5,8,5,44
0,0.925,1,1,5,17,1,48
0,0.689,1,1,5,16,5,140
0,0.624,1,1,5,15,-1,30
0,0.939,1,1,5,6,1,100
1,0.55,1,1,5,5,1,87
1,0.624,0,1,5,10,1,80
0,0.897,1,1,5,3,1,29
0,0.915,1,0,3,4,1,192
0,0.926,1,0,5,10,-1,67
1,0.92,1,0,3,11,-1,37
0,0.847,1,1,5,14,1,33
1,0.624,0,0,5,4,-1,102
0,0.925,1,0,3,11,-1,35
0,0.802,1,0,5,10,5,73
1,0.754,1,0,5,3,-1,39
0,0.698,1,1,5,16,1,44
0,0.896,1,1,5,11,5,282
0,0.84,1,1,5,8,1,9
0,0.92,1,1,5,3,1,26
0,0.91,1,1,5,14,2,28
0,0.843,1,1,5,11,1,68
0,0.92,0,1,5,16,2,7
0,0.91,1,1,5,6,4,15
1,0.689,1,1,5,3,1,68
0,0.897,1,1,5,11,-1,59
1,0.624,1,1,5,1,1,29
1,0.558,1,1,5,9,2,96
1,0.624,0,0,5,6,2,43
0,0.794,1,1,5,17,5,10
0,0.92,1,0,5,13,2,62
0,0.923,1,1,5,14,3,330
0,0.92,1,1,5,4,2,264
0,0.92,1,0,5,9,5,102
0,0.926,1,1,3,17,2,28
0,0.925,1,1,5,3,2,228
1,0.624,1,0,3,3,-1,151
0,0.91,1,1,5,5,5,68
1,0.624,1,0,5,4,2,102
0,0.647,1,0,5,2,1,18
0,0.884,1,1,5,15,1,86
0,0.92,1,1,5,4,1,53
0,0.92,0,0,5,9,1,12
0,0.926,1,0,5,8,4,134
0,0.92,1,1,5,4,1,90
0,0.776,1,1,5,10,5,13
1,0.624,1,1,5,6,3,56
1,0.624,1,0,5,1,-1,20
0,0.926,1,0,3,14,1,34
0,0.754,1,1,3,7,2,48
0,0.893,1,1,5,5,2,29
1,0.767,1,1,5,15,1,60
0,0.855,1,1,5,17,4,19
0,0.926,1,0,3,2,2,52
0,0.74,1,0,5,5,1,326
0,0.92,1,1,5,7,1,20
0,0.89,1,0,5,6,1,17
0,0.698,1,1,5,5,1,7
0,0.92,1,1,5,13,5,34
0,0.624,1,1,5,3,1,198
1,0.527,1,1,5,5,1,43
0,0.624,1,1,5,14,5,64
1,0.92,1,0,5,3,-1,54
1,0.91,1,0,5,9,1,23
0,0.91,1,1,5,8,5,54
0,0.884,1,1,5,12,1,77
0,0.92,1,1,5,18,5,52
1,0.624,1,0,3,0,-1,53
0,0.926,1,1,5,15,1,46
0,0.92,1,1,5,17,3,51
0,0.682,1,0,5,3,-1,113
0,0.92,1,0,5,17,5,67
0,0.91,0,1,5,7,2,105
0,0.887,1,0,3,2,1,40
0,0.897,1,1,5,6,1,11
1,0.518,1,0,5,4,1,21
0,0.924,1,0,5,10,1,11
1,0.92,1,1,5,9,-1,32
0,0.923,1,1,5,7,1,47
0,0.92,0,0,5,4,2,68
0,0.689,1,0,5,4,1,16
1,0.479,0,0,5,9,1,99
0,0.897,1,1,5,18,1,256
0,0.926,1,1,5,9,1,216
0,0.827,1,0,3,8,2,214
1,0.55,1,0,5,2,-1,10
0,0.689,1,0,5,2,1,39
1,0.624,1,1,5,9,5,135
1,0.698,1,1,5,2,1,198
0,0.83,1,1,5,15,4,310
0,0.884,1,1,5,15,2,112
0,0.624,1,1,5,5,2,44
1,0.624,1,1,5,4,-1,44
0,0.896,1,0,5,4,1,32
1,0.624,1,0,5,4,1,23
0,0.92,1,0,3,4,-1,310
0,0.84,1,1,5,10,4,69
1,0.624,1,0,3,5,-1,132
0,0.754,1,0,3,4,-1,163
0,0.91,1,1,5,11,1,6
1,0.92,1,0,5,4,1,14
1,0.624,1,1,5,19,1,45
1,0.55,1,1,5,5,2,102
1,0.624,1,1,5,4,1,57
0,0.92,1,1,5,3,2,80
1,0.624,1,0,5,2,1,140
1,0.624,1,1,5,13,1,107
0,0.92,1,0,3,4,2,28
0,0.926,1,0,3,3,-1,29
0,0.926,1,1,5,14,-1,202
1,0.624,1,0,3,0,-1,91
1,0.55,1,1,5,16,2,30
0,0.776,1,1,5,10,1,53
1,0.856,1,1,5,8,5,18
1,0.698,1,0,5,3,1,19
0,0.939,1,1,5,20,1,58
1,0.92,1,1,5,8,2,20
0,0.92,1,1,5,15,5,62
0,0.923,1,1,5,11,1,21
0,0.91,1,0,5,1,-1,4
0,0.843,1,0,5,3,-1,20
1,0.624,0,1,5,12,2,94
0,0.855,1,1,5,15,1,155
0,0.698,1,1,5,14,1,45
1,0.92,1,0,3,3,1,54
0,0.92,1,1,5,3,1,57
0,0.624,1,0,5,6,5,64
0,0.624,1,1,5,7,1,130
0,0.926,1,1,3,7,1,17
0,0.698,1,1,5,12,1,146
1,0.92,1,1,5,15,5,174
1,0.903,1,1,5,16,-1,174
0,0.893,1,0,5,8,2,68
1,0.92,1,0,5,0,1,10
0,0.804,0,1,3,3,1,2
0,0.754,1,0,5,8,1,50
0,0.92,1,0,3,4,-1,226
0,0.856,1,1,5,5,1,83
0,0.92,1,1,5,4,1,72
0,0.887,0,0,3,1,1,31
1,0.624,1,1,5,8,3,9
0,0.92,1,1,5,4,1,24
1,0.92,1,0,5,11,1,61
0,0.925,1,1,5,10,2,65
0,0.91,1,1,5,19,1,15
0,0.92,1,1,5,20,1,46
0,0.903,1,1,5,19,4,4
0,0.804,1,0,5,1,1,45
0,0.794,1,1,5,5,1,28
0,0.516,1,1,5,4,-1,43
1,0.624,1,1,5,4,1,8
0,0.78,1,0,5,6,5,20
0,0.92,1,1,5,9,1,168
0,0.698,1,1,5,7,1,40
1,0.92,1,1,5,14,3,21
1,0.624,1,0,5,0,1,50
1,0.624,1,0,5,5,4,46
1,0.624,1,1,5,11,1,206
0,0.83,1,1,5,14,1,48
0,0.926,1,1,3,8,2,85
0,0.913,1,1,5,15,1,15
0,0.939,1,0,3,3,3,55
0,0.754,1,1,5,19,5,74
0,0.92,0,1,5,5,1,62
1,0.698,1,0,5,4,1,16
0,0.896,1,1,5,18,1,97
1,0.682,0,0,3,4,-1,152
0,0.884,0,1,5,3,5,55
0,0.92,1,1,5,2,1,76
0,0.698,1,1,5,8,1,66
1,0.802,1,0,3,0,2,40
0,0.913,1,1,5,14,2,3
1,0.624,1,1,5,5,3,112
1,0.624,1,1,5,6,-1,81
0,0.915,1,0,3,4,-1,12
0,0.939,1,1,5,13,1,54
0,0.855,1,1,5,13,1,28
1,0.624,1,1,5,3,1,10
1,0.624,1,1,5,16,4,103
0,0.92,1,1,5,4,2,56
0,0.92,1,1,5,15,3,61
0,0.92,1,1,5,15,5,18
0,0.92,1,1,5,8,3,65
0,0.794,1,0,3,3,-1,14
0,0.738,1,1,5,5,-1,31
0,0.762,1,0,5,12,5,51
1,0.624,1,1,5,9,2,56
0,0.866,1,1,5,0,1,18
1,0.926,1,0,5,2,2,30
0,0.866,1,1,5,14,1,10
0,0.91,1,1,5,5,1,172
0,0.689,1,1,5,10,2,36
1,0.579,1,1,5,5,1,100
1,0.579,1,1,5,2,1,8
0,0.624,1,1,5,10,5,38
0,0.579,0,1,5,2,1,80
0,0.55,1,1,5,2,1,55
0,0.926,1,1,3,8,1,56
0,0.92,1,1,5,7,1,116
0,0.89,1,1,3,14,2,39
0,0.624,1,1,5,7,2,12
0,0.55,0,1,5,11,-1,51
0,0.926,1,1,5,6,1,46
0,0.91,1,1,5,9,2,324
0,0.91,1,1,5,11,1,38
0,0.689,1,0,5,3,1,34
1,0.624,1,0,3,4,1,105
0,0.794,1,1,5,7,1,68
0,0.855,1,1,5,9,1,52
0,0.897,1,1,5,4,2,80
0,0.794,1,1,5,5,1,84
0,0.91,0,1,5,5,2,12
1,0.92,1,0,5,10,1,97
0,0.924,1,1,5,8,1,54
0,0.91,1,1,5,6,1,31
0,0.92,1,1,5,4,1,78
0,0.92,1,1,5,14,3,24
0,0.89,0,1,5,10,1,82
0,0.913,1,1,5,19,5,9
1,0.624,1,1,5,5,3,166
0,0.855,1,0,3,4,-1,17
0,0.91,1,1,3,11,5,42
0,0.897,1,1,5,13,5,5
1,0.92,1,1,5,7,1,248
0,0.92,0,0,5,0,2,29
1,0.804,1,0,5,2,-1,53
0,0.887,1,0,5,4,1,77
0,0.896,1,1,3,13,2,59
